acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,timestamp
-0.44027936,3.534199,9.123235,0.0013744468,-3.0543262E-4,-0.0025961774,20240202_145350_450
-0.44027936,3.5294135,9.094521,0.0013744468,-0.0015271631,-0.0038179078,20240202_145350_453
-0.44027936,3.534199,9.094521,1.5271631E-4,-0.005192355,-0.0038179078,20240202_145350_455
-0.44506502,3.5246277,9.104092,0.0015271631,-0.003970624,-0.0062613687,20240202_145350_457
-0.4546363,3.5150564,9.099306,0.0013744468,-0.0015271631,-0.0038179078,20240202_145350_460
-0.45942193,3.534199,9.137591,-9.162979E-4,-0.005192355,-0.0050396384,20240202_145350_462
-0.4354937,3.5389848,9.142377,1.5271631E-4,-3.0543262E-4,-0.0050396384,20240202_145350_463
-0.4642076,3.5389848,9.156734,0.0013744468,-3.0543262E-4,-0.0050396384,20240202_145350_465
-0.44027936,3.5437703,9.151948,0.0013744468,9.162979E-4,-0.0050396384,20240202_145350_468
-0.42592242,3.548556,9.137591,1.5271631E-4,-0.0015271631,-0.0050396384,20240202_145350_470
-0.44985065,3.534199,9.113664,0.0025961774,9.162979E-4,-0.0062613687,20240202_145350_472
-0.45942193,3.534199,9.113664,0.0025961774,9.162979E-4,-0.0038179078,20240202_145350_474
-0.46899325,3.5198421,9.108877,0.0013744468,9.162979E-4,-0.0038179078,20240202_145350_476
-0.4642076,3.505485,9.099306,0.0025961774,0.0033597588,-0.0038179078,20240202_145350_479
-0.46899325,3.505485,9.108877,0.0013744468,-3.0543262E-4,-0.0013744468,20240202_145350_480
-0.4642076,3.5198421,9.104092,0.0025961774,0.0021380284,0.0010690142,20240202_145350_483
-0.4642076,3.5102708,9.123235,0.0025961774,0.010537425,0.0010690142,20240202_145350_485
-0.45942193,3.5389848,9.118449,0.0013744468,9.162979E-4,0.0010690142,20240202_145350_489
-0.46899325,3.534199,9.123235,0.0025961774,0.006872234,0.0022907446,20240202_145350_490
-0.4546363,3.534199,9.099306,0.0025961774,0.012980887,0.0022907446,20240202_145350_491
-0.4642076,3.5389848,9.113664,0.0013744468,0.00580322,0.0047342055,20240202_145350_493
-0.47377887,3.5389848,9.094521,1.5271631E-4,0.00580322,0.0047342055,20240202_145350_495
-0.4642076,3.5198421,9.094521,1.5271631E-4,0.009315695,0.005955936,20240202_145350_497
-0.4642076,3.5150564,9.0849495,1.5271631E-4,0.008093964,0.0047342055,20240202_145350_500
-0.46899325,3.5246277,9.099306,-0.0047342055,0.0056505036,0.005955936,20240202_145350_502
-0.4642076,3.5246277,9.099306,-0.0010690142,0.008093964,0.008399397,20240202_145350_504
-0.46899325,3.5150564,9.108877,-0.0047342055,0.004581489,0.0071776668,20240202_145350_506
-0.46899325,3.5150564,9.113664,-0.005955936,0.0033597588,0.008399397,20240202_145350_509
-0.46899325,3.5102708,9.108877,-0.0047342055,0.006872234,0.0096211275,20240202_145350_511
-0.46899325,3.5102708,9.108877,-0.0047342055,0.006872234,0.0096211275,20240202_145350_513
-0.45942193,3.505485,9.099306,-0.0010690142,0.004581489,0.010842858,20240202_145350_515
-0.4546363,3.5150564,9.094521,-0.0035124752,0.0033597588,0.010842858,20240202_145350_517
-0.44985065,3.5150564,9.080164,-0.0022907446,0.004581489,0.010842858,20240202_145350_520
-0.43070808,3.5198421,9.089735,-0.0010690142,-0.0015271631,0.012064588,20240202_145350_522
-0.44027936,3.5150564,9.099306,-0.0010690142,-0.0015271631,0.010842858,20240202_145350_524
-0.44506502,3.5006995,9.113664,-0.0035124752,-0.0015271631,0.012064588,20240202_145350_526
-0.44506502,3.5102708,9.118449,-0.0035124752,-0.005192355,0.0096211275,20240202_145350_528
-0.43070808,3.4911282,9.137591,-0.005955936,-3.0543262E-4,0.0096211275,20240202_145350_531
-0.43070808,3.4911282,9.12802,-0.0010690142,-3.0543262E-4,0.008399397,20240202_145350_532
-0.4211368,3.5006995,9.132806,-0.0010690142,0.0021380284,0.0071776668,20240202_145350_534
-0.41635114,3.505485,9.118449,-0.0022907446,0.0021380284,0.005955936,20240202_145350_536
-0.41635114,3.5150564,9.12802,-0.0010690142,0.0021380284,0.0035124752,20240202_145350_539
-0.4019942,3.5006995,9.137591,-0.0010690142,0.0021380284,0.0035124752,20240202_145350_541
-0.40677986,3.5006995,9.123235,1.5271631E-4,0.004581489,0.0010690142,20240202_145350_542
-0.4019942,3.505485,9.147162,-0.0010690142,0.0021380284,0.0010690142,20240202_145350_544
-0.41635114,3.495914,9.142377,-0.0010690142,0.0033597588,-0.0013744468,20240202_145350_547
-0.41156548,3.4911282,9.142377,1.5271631E-4,0.00580322,-0.0038179078,20240202_145350_549
-0.41635114,3.5006995,9.137591,0.0013744468,0.0021380284,-0.0038179078,20240202_145350_552
-0.41635114,3.5102708,9.132806,0.0038179078,0.004581489,-0.0062613687,20240202_145350_554
-0.40677986,3.5102708,9.108877,0.0062613687,0.004581489,-0.007483099,20240202_145350_555
-0.40677986,3.5150564,9.104092,0.0038179078,-3.0543262E-4,-0.00870483,20240202_145350_558
-0.43070808,3.5198421,9.123235,0.0062613687,0.0021380284,-0.00992656,20240202_145350_561
-0.43070808,3.5150564,9.142377,0.00870483,0.00580322,-0.011148291,20240202_145350_562
-0.43070808,3.5198421,9.156734,0.0050396384,0.004581489,-0.00870483,20240202_145350_564
-0.44027936,3.5102708,9.171091,0.0062613687,0.00580322,-0.00870483,20240202_145350_566
-0.46899325,3.5102708,9.142377,0.0062613687,0.008093964,-0.00870483,20240202_145350_568
-0.46899325,3.534199,9.12802,0.0062613687,0.008093964,-0.007483099,20240202_145350_571
-0.4833502,3.5294135,9.142377,0.007483099,0.009315695,-0.007483099,20240202_145350_573
-0.47377887,3.5198421,9.118449,0.00870483,0.009315695,-0.0061086523,20240202_145350_574
-0.4833502,3.5246277,9.099306,0.00870483,0.008246681,-0.0061086523,20240202_145350_577
-0.4881358,3.5246277,9.104092,0.011148291,0.009468411,-0.0036651916,20240202_145350_581
-0.5072784,3.534199,9.104092,0.011148291,0.010537425,-0.0012217305,20240202_145350_582
-0.5024927,3.505485,9.099306,0.00992656,0.008246681,-0.002443461,20240202_145350_585
-0.5072784,3.5150564,9.108877,0.00870483,0.008246681,-0.0,20240202_145350_585
-0.51206404,3.5294135,9.123235,0.00870483,0.0070249503,-0.0,20240202_145350_588
-0.5072784,3.505485,9.099306,0.0050396384,0.004581489,-1.5271631E-4,20240202_145350_590
-0.5072784,3.5198421,9.094521,0.007483099,0.00580322,0.002443461,20240202_145350_592
-0.4977071,3.5150564,9.075378,0.0050396384,-3.0543262E-4,0.0010690142,20240202_145350_594
-0.47856453,3.5150564,9.05145,0.0062613687,9.162979E-4,0.0022907446,20240202_145350_596
-0.47856453,3.505485,9.056235,0.0038179078,-0.0027488936,0.0022907446,20240202_145350_599
-0.47856453,3.5294135,9.080164,0.0038179078,-0.006414085,0.0035124752,20240202_145350_601
-0.4642076,3.5294135,9.099306,0.0038179078,-0.0015271631,0.0022907446,20240202_145350_603
-0.4642076,3.5294135,9.099306,0.0013744468,-0.003970624,0.0010690142,20240202_145350_605
-0.46899325,3.5246277,9.108877,-0.0010690142,-0.006414085,0.0035124752,20240202_145350_607
-0.47377887,3.534199,9.108877,-0.0022907446,-0.006414085,0.0010690142,20240202_145350_609
-0.46899325,3.5246277,9.108877,1.5271631E-4,-0.005192355,0.0022907446,20240202_145350_611
-0.4642076,3.5246277,9.070593,-0.0022907446,-0.008857546,0.0010690142,20240202_145350_613
-0.44985065,3.534199,9.0849495,-0.0010690142,-0.006414085,0.0010690142,20240202_145350_616
-0.44506502,3.5198421,9.0849495,-0.0010690142,-0.005192355,0.0010690142,20240202_145350_617
-0.44985065,3.5198421,9.104092,-0.0010690142,-0.0076358155,-1.5271631E-4,20240202_145350_620
-0.44027936,3.5294135,9.104092,-0.0035124752,-0.005192355,0.0022907446,20240202_145350_622
-0.4546363,3.5246277,9.108877,-0.0022907446,-0.0027488936,0.0010690142,20240202_145350_624
-0.44985065,3.5389848,9.123235,-0.0022907446,-0.003970624,0.0010690142,20240202_145350_626
-0.44027936,3.5437703,9.113664,-0.0035124752,-0.005192355,-1.5271631E-4,20240202_145350_628
-0.44506502,3.5437703,9.108877,-0.0047342055,-0.003970624,-0.0013744468,20240202_145350_631
-0.4546363,3.5294135,9.099306,-0.004581489,-0.0076358155,-1.5271631E-4,20240202_145350_633
-0.44027936,3.5198421,9.0849495,-0.0022907446,-0.006414085,-0.0013744468,20240202_145350_635
-0.43070808,3.534199,9.094521,-0.0035124752,-0.003970624,-1.5271631E-4,20240202_145350_637
-0.42592242,3.5102708,9.094521,-0.004581489,-0.008857546,-0.0025961774,20240202_145350_639
-0.4354937,3.5294135,9.104092,-0.00580322,-0.0076358155,-0.0013744468,20240202_145350_641
-0.43070808,3.534199,9.147162,-0.00580322,-0.003970624,-0.0013744468,20240202_145350_644
-0.44027936,3.5102708,9.16152,-0.0022907446,-0.0015271631,-0.0025961774,20240202_145350_646
-0.44985065,3.5102708,9.156734,-0.0035124752,-3.0543262E-4,-1.5271631E-4,20240202_145350_647
-0.45942193,3.5006995,9.147162,-0.0035124752,0.0033597588,-1.5271631E-4,20240202_145350_650
-0.44985065,3.505485,9.132806,-0.0022907446,0.009315695,0.0010690142,20240202_145350_652
-0.4546363,3.5150564,9.108877,1.5271631E-4,0.0033597588,-1.5271631E-4,20240202_145350_654
-0.45942193,3.5150564,9.108877,1.5271631E-4,0.004581489,0.0010690142,20240202_145350_658
-0.46899325,3.5150564,9.113664,0.0013744468,0.008093964,0.0035124752,20240202_145350_659
-0.46899325,3.5150564,9.113664,1.5271631E-4,0.0021380284,0.0022907446,20240202_145350_661
-0.46899325,3.505485,9.132806,0.0013744468,0.004581489,0.0047342055,20240202_145350_663
-0.4977071,3.5198421,9.147162,1.5271631E-4,0.00580322,0.0035124752,20240202_145350_665
-0.49292147,3.5198421,9.137591,-0.0022907446,0.0021380284,0.0071776668,20240202_145350_667
-0.4977071,3.5198421,9.151948,1.5271631E-4,0.0021380284,0.005955936,20240202_145350_669
-0.5024927,3.495914,9.104092,-0.0010690142,0.00580322,0.0071776668,20240202_145350_671
-0.5072784,3.5102708,9.089735,1.5271631E-4,-0.0015271631,0.008399397,20240202_145350_673
-0.51206404,3.4911282,9.085547,1.5271631E-4,-0.006414085,0.008399397,20240202_145350_675
-0.4881358,3.4911282,9.089735,1.5271631E-4,-0.0015271631,0.0096211275,20240202_145350_678
-0.49292147,3.5150564,9.113664,0.0013744468,-0.003970624,0.008399397,20240202_145350_680
-0.47856453,3.5102708,9.137591,0.0013744468,-0.0076358155,0.010842858,20240202_145350_683
-0.47856453,3.5294135,9.132806,0.0013744468,-3.0543262E-4,0.010842858,20240202_145350_684
-0.47856453,3.5389848,9.147162,-0.0010690142,-0.003970624,0.010842858,20240202_145350_686
-0.46899325,3.5246277,9.132806,-0.0010690142,-0.005192355,0.010842858,20240202_145350_689
-0.49292147,3.534199,9.123235,-0.0022907446,-3.0543262E-4,0.010842858,20240202_145350_691
-0.4977071,3.505485,9.108877,-0.0035124752,-0.0015271631,0.013286319,20240202_145350_693
-0.4833502,3.5150564,9.089735,-0.0010690142,-0.0076358155,0.012064588,20240202_145350_695
-0.47856453,3.495914,9.061021,0.0013744468,-0.006414085,0.01450805,20240202_145350_697
-0.4642076,3.505485,9.065806,1.5271631E-4,-0.011301007,0.012064588,20240202_145350_700
-0.45942193,3.5102708,9.061021,-0.0010690142,-0.014966198,0.01450805,20240202_145350_702
-0.44506502,3.5198421,9.0849495,0.0013744468,-0.0076358155,0.013286319,20240202_145350_704
-0.44506502,3.5389848,9.137591,1.5271631E-4,-0.0076358155,0.01450805,20240202_145350_705
-0.43070808,3.5389848,9.137591,-0.0022907446,-0.010079277,0.013286319,20240202_145350_709
-0.44027936,3.534199,9.137591,-0.0035124752,-0.010079277,0.013286319,20240202_145350_710
-0.4354937,3.5437703,9.147162,-0.0035124752,-0.003970624,0.012064588,20240202_145350_712
-0.421735,3.548556,9.137591,-0.0010690142,-0.006414085,0.0096211275,20240202_145350_714
-0.421735,3.534199,9.123235,1.5271631E-4,-0.0076358155,0.0096211275,20240202_145350_716
-0.41694933,3.5437703,9.094521,0.0013744468,-0.005192355,0.0071776668,20240202_145350_719
-0.4121637,3.5437703,9.094521,1.5271631E-4,-0.005192355,0.0071776668,20240202_145350_721
-0.3930211,3.548556,9.080164,0.0013744468,-0.0076358155,0.0071776668,20240202_145350_724
-0.41694933,3.548556,9.118449,1.5271631E-4,-0.003970624,0.005955936,20240202_145350_725
-0.421735,3.5437703,9.132806,-0.0022907446,-0.003970624,0.0047342055,20240202_145350_728
-0.40737805,3.5533416,9.12802,-0.0022907446,-0.005192355,0.0022907446,20240202_145350_729
-0.42652065,3.5533416,9.123235,-0.0035124752,-0.006414085,0.0010690142,20240202_145350_731
-0.43609193,3.5533416,9.118449,-0.0035124752,-0.0015271631,-1.5271631E-4,20240202_145350_733
-0.42652065,3.5437703,9.094521,-0.0033597588,-0.003970624,-0.0013744468,20240202_145350_736
-0.4408776,3.5676985,9.094521,-0.0070249503,-0.006414085,-0.0038179078,20240202_145350_738
-0.43609193,3.5533416,9.123235,-0.008246681,-0.005192355,-0.0062613687,20240202_145350_740
-0.41694933,3.5150564,9.123235,-0.011911872,-0.003970624,-0.0050396384,20240202_145350_742
-0.4211368,3.5150564,9.123235,-0.013133603,-0.006414085,-0.005192355,20240202_145350_744
-0.41694933,3.5246277,9.12802,-0.016798794,-0.0015271631,-0.005192355,20240202_145350_746
-0.41635114,3.505485,9.118449,-0.016798794,-0.0027488936,-0.0015271631,20240202_145350_749
-0.41156548,3.505485,9.104092,-0.016798794,-3.0543262E-4,-0.0027488936,20240202_145350_754
-0.43070808,3.5150564,9.104092,-0.016798794,-3.0543262E-4,-0.0015271631,20240202_145350_755
-0.4354937,3.505485,9.099306,-0.019242255,-0.0027488936,-0.0015271631,20240202_145350_756
-0.44506502,3.5198421,9.075378,-0.018020526,-0.0015271631,9.162979E-4,20240202_145350_758
-0.42592242,3.5198421,9.061021,-0.016798794,-0.0027488936,-0.0015271631,20240202_145350_760
-0.4354937,3.505485,9.089735,-0.0143553335,-3.0543262E-4,0.0010690142,20240202_145350_762
-0.42592242,3.4911282,9.123235,-0.012064588,0.004581489,0.0010690142,20240202_145350_765
-0.44506502,3.5006995,9.132806,-0.011911872,0.0033597588,0.0010690142,20240202_145350_766
-0.44027936,3.5006995,9.147162,-0.0096211275,0.004581489,0.0010690142,20240202_145350_768
-0.44985065,3.505485,9.12802,-0.010842858,0.008246681,0.0035124752,20240202_145350_770
-0.45942193,3.505485,9.142377,-0.005955936,0.010537425,0.0022907446,20240202_145350_772
-0.45942193,3.5150564,9.132806,-0.0047342055,0.009468411,0.0035124752,20240202_145350_774
-0.45942193,3.5198421,9.12802,-0.0047342055,0.008246681,0.0022907446,20240202_145350_777
-0.45942193,3.5102708,9.137591,1.5271631E-4,0.008246681,0.0022907446,20240202_145350_779
-0.44506502,3.5102708,9.132806,0.0013744468,0.0021380284,0.0022907446,20240202_145350_782
-0.45942193,3.505485,9.132806,0.0013744468,9.162979E-4,0.0022907446,20240202_145350_783
-0.44985065,3.505485,9.137591,0.0038179078,-3.0543262E-4,0.0010690142,20240202_145350_785
-0.43609193,3.5198421,9.142377,0.0038179078,-3.0543262E-4,0.0022907446,20240202_145350_787
-0.4408776,3.5198421,9.137591,1.5271631E-4,-0.005192355,-1.5271631E-4,20240202_145350_789
-0.43609193,3.5294135,9.137591,1.5271631E-4,-0.0027488936,-0.0013744468,20240202_145350_792
-0.44027936,3.5102708,9.142377,-9.162979E-4,-0.005192355,-0.0025961774,20240202_145350_794
-0.44985065,3.5198421,9.142377,-0.0033597588,-0.008857546,-0.0025961774,20240202_145350_796
-0.4408776,3.5198421,9.137591,-0.004581489,-0.010079277,-0.0050396384,20240202_145350_798
-0.44985065,3.5150564,9.123235,-0.0033597588,-0.010079277,-0.0050396384,20240202_145350_800
-0.44985065,3.5150564,9.104092,-0.0070249503,-0.010079277,-0.0062613687,20240202_145350_802
-0.44027936,3.5150564,9.094521,-0.0070249503,-0.011301007,-0.0062613687,20240202_145350_804
-0.43070808,3.495914,9.085547,-0.009468411,-0.0125227375,-0.008857546,20240202_145350_807
-0.43070808,3.5102708,9.094521,-0.008246681,-0.010079277,-0.00992656,20240202_145350_809
-0.41694933,3.5102708,9.104092,-0.0106901415,-0.010079277,-0.008857546,20240202_145350_812
-0.4121637,3.5150564,9.099306,-0.00580322,-0.0076358155,-0.00992656,20240202_145350_813
-0.41694933,3.5294135,9.099306,-0.0106901415,-3.0543262E-4,-0.00992656,20240202_145350_815
-0.40737805,3.5102708,9.104092,-0.009468411,-3.0543262E-4,-0.011148291,20240202_145350_817
-0.40259242,3.5102708,9.094521,-0.0106901415,-0.0027488936,-0.00992656,20240202_145350_820
-0.40259242,3.5006995,9.099306,-0.0070249503,0.004581489,-0.00992656,20240202_145350_822
-0.40737805,3.4863427,9.094521,-0.008246681,0.008246681,-0.007483099,20240202_145350_824
-0.41635114,3.5006995,9.080164,-0.009468411,0.0033597588,-0.00870483,20240202_145350_826
-0.41635114,3.495914,9.094521,-0.008246681,0.00580322,-0.00870483,20240202_145350_828
-0.42652065,3.5102708,9.113664,-0.0070249503,0.011911872,-0.00870483,20240202_145350_830
-0.42592242,3.505485,9.104092,-0.008246681,0.008246681,-0.00992656,20240202_145350_832
-0.43070808,3.5006995,9.132806,-0.00580322,0.008246681,-0.00870483,20240202_145350_834
